max_hover,scroll_reversals,scroll_sample_count,has_technical_selection,loyalty_tier,label
8.7377,6,10,1,0,technical_friction
9.7249,4,8,0,1,loyalty_recognition
6.5826,0,1,1,0,technical_friction
1.0928,0,7,1,0,none
6.2059,0,1,0,1,loyalty_recognition
5.5757,1,2,0,0,none
6.3459,4,5,1,0,technical_friction
4.0733,6,7,0,0,technical_friction
9.4911,1,2,1,0,technical_friction
0.0606,1,6,0,1,none
9.6036,0,2,1,0,technical_friction
1.0918,4,10,0,0,none
6.4235,4,10,0,1,loyalty_recognition
7.2647,0,8,0,1,loyalty_recognition
0.232,0,9,0,1,price_hesitation
6.7407,0,9,0,0,none
7.8217,2,3,0,0,none
5.8514,3,4,1,1,loyalty_recognition
3.4398,2,3,0,0,none
4.3434,1,2,1,0,technical_friction
4.5839,4,7,0,0,price_hesitation
7.1719,2,10,0,0,none
6.1601,5,8,0,0,price_hesitation
3.1468,1,2,0,0,none
1.8814,6,7,0,0,none
6.8028,2,4,1,0,technical_friction
5.639,3,8,0,0,price_hesitation
3.3962,0,1,1,1,loyalty_recognition
4.1998,0,0,0,0,none
6.4032,1,2,0,0,none
5.4554,1,10,1,1,loyalty_recognition
1.5329,4,5,1,0,none
4.7481,0,5,1,1,loyalty_recognition
8.2961,0,1,0,0,none
5.3673,1,2,0,0,none
6.1083,0,0,1,0,technical_friction
7.361,1,3,1,0,technical_friction
5.4819,4,5,1,1,loyalty_recognition
6.7591,0,3,0,0,none
3.7308,6,7,0,0,price_hesitation
1.7333,1,10,0,0,none
2.027,0,7,1,0,price_hesitation
7.4606,1,3,1,1,loyalty_recognition
7.0077,3,4,1,0,price_hesitation
0.4519,0,3,0,0,none
5.4579,5,9,0,0,price_hesitation
9.3313,0,6,0,0,none
8.728,1,9,1,0,technical_friction
1.6155,6,9,0,0,loyalty_recognition
8.4725,1,2,1,0,technical_friction
9.291,5,6,0,0,price_hesitation
1.5956,0,8,0,0,none
8.3065,1,5,1,0,technical_friction
5.9856,0,0,0,0,none
6.4717,6,7,0,0,price_hesitation
9.5107,6,9,1,0,technical_friction
1.975,4,5,0,1,loyalty_recognition
7.0949,5,6,1,0,technical_friction
8.3072,5,8,0,0,price_hesitation
1.1929,7,9,1,0,none
3.9988,1,2,0,0,none
6.7576,1,2,0,0,none
9.3256,0,1,0,0,none
9.4114,2,3,0,0,none
8.5551,1,2,0,0,none
1.3259,8,9,0,0,none
3.5469,0,1,0,0,none
3.2628,1,2,1,0,loyalty_recognition
3.1339,1,6,1,1,loyalty_recognition
3.3735,6,7,0,0,price_hesitation
1.8401,1,2,1,0,none
9.5963,5,10,0,0,price_hesitation
1.1997,2,3,0,0,none
4.3761,2,8,1,1,loyalty_recognition
7.9625,5,6,0,1,loyalty_recognition
5.8761,2,7,1,0,none
0.8417,1,8,0,1,none
9.5948,0,0,1,0,technical_friction
1.7081,0,1,0,0,none
5.2008,4,10,0,1,loyalty_recognition
6.5169,2,3,1,1,loyalty_recognition
4.7583,1,2,0,0,none
9.3112,3,8,0,1,loyalty_recognition
4.7886,2,3,0,0,none
9.399,5,8,0,0,price_hesitation
5.0937,0,8,1,0,technical_friction
1.4286,0,1,0,1,loyalty_recognition
5.5599,6,7,0,0,price_hesitation
7.1658,3,7,0,0,price_hesitation
8.5576,3,4,1,0,technical_friction
9.3205,0,0,0,0,none
4.1979,3,9,1,0,technical_friction
9.298,5,6,0,0,price_hesitation
3.8923,2,6,1,0,none
2.2244,6,9,0,0,price_hesitation
6.2407,0,1,1,0,technical_friction
9.2167,2,3,1,0,technical_friction
7.5069,0,0,0,0,none
9.282,1,7,0,0,none
4.1959,0,1,0,0,none
1.1888,0,0,1,0,none
6.5714,4,5,0,1,loyalty_recognition
3.4944,2,3,1,0,loyalty_recognition
6.723,8,10,0,1,loyalty_recognition
0.1369,0,0,1,0,none
8.7499,4,5,1,0,technical_friction
5.4827,0,0,0,0,none
1.4302,0,7,1,1,loyalty_recognition
2.6672,3,8,0,0,price_hesitation
5.9773,4,10,0,0,price_hesitation
7.9492,0,7,0,0,none
5.4347,7,8,0,0,price_hesitation
1.0123,3,4,0,1,loyalty_recognition
4.7476,3,6,0,0,price_hesitation
3.0581,3,4,0,0,price_hesitation
3.2188,6,9,0,1,loyalty_recognition
8.2388,3,4,0,1,loyalty_recognition
7.2908,1,2,0,0,none
4.5363,5,9,0,1,loyalty_recognition
4.338,0,2,1,0,technical_friction
2.1211,0,0,1,1,technical_friction
7.4428,7,10,0,0,loyalty_recognition
9.2401,5,6,0,0,price_hesitation
4.4131,4,7,0,0,price_hesitation
3.8592,2,10,0,0,none
9.9387,0,1,1,0,technical_friction
4.4495,3,6,0,0,price_hesitation
8.7367,0,6,0,0,none
0.0916,0,10,0,0,none
1.1329,1,3,1,0,none
6.4164,0,7,0,0,none
7.8868,0,7,0,0,none
1.8398,1,4,0,0,none
7.1826,7,8,0,0,technical_friction
2.7802,0,8,1,0,none
1.4968,1,2,0,1,loyalty_recognition
2.4104,4,6,0,1,loyalty_recognition
4.2699,1,7,0,1,loyalty_recognition
0.291,0,0,0,0,none
5.7367,6,7,1,1,loyalty_recognition
5.2992,2,4,0,1,loyalty_recognition
0.9205,0,1,1,1,none
0.9635,1,2,0,1,none
7.1508,5,10,1,1,loyalty_recognition
2.8693,1,2,0,0,none
0.7763,0,0,1,0,none
5.4476,5,10,0,1,loyalty_recognition
2.0603,1,2,1,0,price_hesitation
2.06,6,7,1,1,loyalty_recognition
1.8646,3,4,0,0,none
6.9337,5,6,0,1,loyalty_recognition
5.2832,4,5,1,1,loyalty_recognition
4.7354,0,0,0,1,loyalty_recognition
1.5461,2,4,1,1,loyalty_recognition
2.4942,4,6,0,0,technical_friction
2.2063,3,10,1,1,loyalty_recognition
9.8814,3,5,1,1,loyalty_recognition
3.8297,1,7,0,1,loyalty_recognition
1.2178,3,7,0,0,none
8.2915,0,5,1,0,technical_friction
8.353,0,0,1,0,loyalty_recognition
9.1489,6,10,0,0,price_hesitation
0.0836,0,0,0,1,none
7.6004,4,7,1,0,technical_friction
6.898,2,3,0,0,none
3.4231,0,1,0,0,none
8.1465,0,1,0,1,loyalty_recognition
0.8629,0,1,0,1,none
7.5216,3,9,0,1,loyalty_recognition
3.5098,0,8,0,0,none
1.3581,2,3,1,0,none
6.6762,8,10,1,0,technical_friction
0.3801,0,0,0,0,none
